"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSMUSG00000038302",31.5165746824814,5.23497888764067,1.89069630475974,2.76881002753422,0.00562614295461577,0.0164178721961559
"ENSMUSG00000089829",76.4166462545309,-2.19742785215334,0.794461356463642,-2.7659342198023,0.00567599829253811,0.0165506355742096
"ENSMUSG00000022469",36.5549825923894,4.51690358157538,1.63308560222782,2.76587067782211,0.00567710434934384,0.016550682789237
"ENSMUSG00000038388",1029.02053650067,1.05964745473686,0.383156577696863,2.76557291827365,0.00568228995381814,0.0165615404812316
"ENSMUSG00000079575",38.068455979081,5.51564789487359,1.99442591508878,2.7655316014223,0.00568300984114961,0.0165615404812316
"ENSMUSG00000039197",602.258203072637,-1.00034202733146,0.361784403298057,-2.76502253334377,0.00569188638119547,0.0165842261290933
"ENSMUSG00000028469",36.2411282006059,4.50378528963154,1.62972004115245,2.76353310746963,0.00571792912895114,0.0166569099850858
"ENSMUSG00000016637",93.0621725179683,-1.93198714781689,0.699372718923957,-2.76245712127492,0.00573680965223802,0.016708705672974
"ENSMUSG00000038520",332.346662899629,-1.224730778125,0.44351398787319,-2.76142537014003,0.00575496675802628,0.0167583749160857
"ENSMUSG00000091021",48.3361051353076,-2.72888306623516,0.988424371098781,-2.76084154339659,0.0057652640817108,0.0167851419372815
"ENSMUSG00000024174",434.447750150814,1.01495085870677,0.367635938420353,2.76074984145396,0.00576688299608569,0.0167866369903311
"ENSMUSG00000058254",20.8466974381475,-5.87325617238515,2.12849784422765,-2.75934325623728,0.00579176639649327,0.0168526086409555
"ENSMUSG00000050192",259.835347393031,-1.36477955416557,0.494936802507056,-2.75748246493776,0.00582483373199194,0.0169455795122662
"ENSMUSG00000020668",81.7821539800272,2.95133218530606,1.07054646666647,2.75684641181069,0.00583617573575641,0.0169753236397619
"ENSMUSG00000035107",102.158599088946,-2.41616474766977,0.876554814290836,-2.75643314973352,0.00584355562931081,0.0169935342372106
"ENSMUSG00000071180",602.032969875523,1.02795083234121,0.373108924641398,2.75509580299961,0.00586749520784515,0.0170598855497485
"ENSMUSG00000064453",25.6943584483077,6.36876762099289,2.31208534749971,2.75455559107282,0.00587719047589459,0.0170848037073
"ENSMUSG00000019856",74.0477348108217,3.81709706308347,1.38611741900521,2.7538049884857,0.00589068562912597,0.0171124879968323
"ENSMUSG00000026405",18.3861345514349,-9.50150329747826,3.4504204502549,-2.75372333153669,0.0058921554301705,0.0171124879968323
"ENSMUSG00000036376",209.665757586863,1.56919443331036,0.569802215163328,2.75392827818433,0.00588846707698595,0.0171124879968323
"ENSMUSG00000043999",18.3861345514349,-9.50150329747826,3.4504204502549,-2.75372333153669,0.0058921554301705,0.0171124879968323
"ENSMUSG00000040537",248.246335376037,1.34433198631778,0.488263757845674,2.75329054167212,0.00589995104038879,0.0171312918736796
"ENSMUSG00000037890",87.757318078289,2.27845756755489,0.827955778267261,2.75190732085139,0.00592492862283169,0.0172005287834682
"ENSMUSG00000057762",36.1403972008765,-3.18492336685594,1.15752932390678,-2.75148395904694,0.00593259252589383,0.0172129060180022
"ENSMUSG00000069515",27.2492326270177,-5.42521027926757,1.97168365179846,-2.75156223683196,0.00593117483018066,0.0172129060180022
"ENSMUSG00000054400",117.779254203023,-2.5225894556158,0.917411112015129,-2.74968269141065,0.00596529991957702,0.0173044975317472
"ENSMUSG00000018433",646.125672978741,1.04737728650909,0.380955632456097,2.74934191091084,0.00597150605449953,0.0173158852288772
"ENSMUSG00000022048",284.935147588177,1.25681278154373,0.457160173715684,2.74917382091417,0.00597456937291803,0.0173214605760086
"ENSMUSG00000036330",22.4333971862243,6.1740095392066,2.24643450968963,2.74835946143811,0.00598943054171317,0.0173612315721428
"ENSMUSG00000014195",833.333616330895,1.07465837430827,0.39108296606433,2.74790381468954,0.00599776011966697,0.0173820251956682
"ENSMUSG00000097036",10.5812061545411,-8.70858179369626,3.1692441582641,-2.74784186979972,0.00599889332612256,0.0173820251956682
"ENSMUSG00000084860",9.58595722114175,-8.56411527429674,3.11736651383999,-2.7472275833705,0.00601014139580234,0.017407973915059
"ENSMUSG00000001416",2282.31253514457,1.18892905772578,0.432832501050313,2.74685716724304,0.00601693318778267,0.0174243225380755
"ENSMUSG00000000266",23.6600399954993,6.24995263901154,2.27657459112752,2.74533180830948,0.00604497444341513,0.0175000671980858
"ENSMUSG00000031765",232.353083164375,-2.16827457400512,0.789876238709891,-2.74508140357098,0.00604958896211683,0.0175088732568527
"ENSMUSG00000026966",371.561118002021,-1.41908537064049,0.517060449867018,-2.74452507633384,0.00605985245271075,0.0175352361560338
"ENSMUSG00000038069",455.601455020513,1.14474068401209,0.417180060935139,2.74399663647892,0.00606961598153374,0.017560142559644
"ENSMUSG00000015202",151.897540956708,1.87235147787205,0.682475974618355,2.7434687044025,0.00607938427589919,0.017578356742918
"ENSMUSG00000090386",116.596515903769,3.15397711818136,1.14960863309248,2.74352247137972,0.00607838878161756,0.017578356742918
"ENSMUSG00000036158",22.2796228295997,6.16386070606698,2.24718145940985,2.74292967319413,0.00608937254486907,0.0176005351097034
"ENSMUSG00000078867",23.1197966550093,6.21787221146201,2.26684858402051,2.74295877337952,0.00608883294009836,0.0176005351097034
"ENSMUSG00000030515",255.478363169696,2.17523499345726,0.793116420696004,2.74264274032855,0.00609469544798125,0.017609217099133
"ENSMUSG00000102615",23.1561467961241,6.218989772179,2.26847568883488,2.74148398538631,0.00611623421979235,0.0176613677242378
"ENSMUSG00000102639",18.3980832083598,-6.14134268776812,2.24014507301648,-2.74149329065481,0.00611606098208276,0.0176613677242378
"ENSMUSG00000030787",36.4669141585275,-5.17613080054218,1.8882855191765,-2.74118015944938,0.0061218930255232,0.0176743474307215
"ENSMUSG00000039956",11.157517002839,-8.76439349640308,3.19801545653349,-2.74057258807101,0.00613322328258045,0.0176969653751219
"ENSMUSG00000040600",11.157517002839,-8.76439349640308,3.19801545653349,-2.74057258807101,0.00613322328258045,0.0176969653751219
"ENSMUSG00000047030",301.234181629632,-1.19911713634346,0.437535195205823,-2.7406186964671,0.00613236277127742,0.0176969653751219
"ENSMUSG00000062175",231.523367789291,2.91898306696763,1.06533369043278,2.73997067133192,0.00614446670823894,0.0177260394056452
"ENSMUSG00000002812",1019.4082063138,1.19626756254901,0.436687176906279,2.73941536599265,0.00615485591998884,0.0177492673757977
"ENSMUSG00000097157",25.3703464187513,6.35217686652414,2.31900167256478,2.73918597889528,0.0061591521398439,0.0177549135147436
"ENSMUSG00000027438",22.9873502082092,6.20845420869386,2.26947316981171,2.7356367509773,0.00622597110408472,0.0179373168633334
"ENSMUSG00000068299",23.2061637736599,6.22206321426083,2.27524507940109,2.73467824217804,0.00624412789003859,0.0179862151248342
"ENSMUSG00000079109",413.00958051763,1.06467977904143,0.389352486851266,2.73448819513549,0.00624773356001937,0.0179931882879678
"ENSMUSG00000037820",227.930369307754,1.45824485999357,0.533367647260097,2.73403320858428,0.00625637341476726,0.0180146542807462
"ENSMUSG00000056665",100.637872114024,-2.63432216427689,0.963692439321711,-2.73357147652943,0.0062651523562099,0.0180348735716334
"ENSMUSG00000094862",8.9573952470419,-8.45910860334881,3.09456300669446,-2.73353897950995,0.00626577064163953,0.0180348735716334
"ENSMUSG00000053693",29.4930612500982,-5.25605808538721,1.92308971976844,-2.73313201737675,0.00627351811955988,0.018053751404896
"ENSMUSG00000003135",430.300307192457,1.21092012676492,0.443074449597852,2.73299470972426,0.00627613403739537,0.0180578574255184
"ENSMUSG00000052911",22.402125863996,6.17217284714319,2.25925262719603,2.73195337823,0.00629600495419184,0.0181115990214732
"ENSMUSG00000069607",76.8764200050032,-5.30202431596885,1.94089361468501,-2.73174391210996,0.00630000886728904,0.0181196845944415
"ENSMUSG00000026335",346.713840616035,1.39014803585907,0.509005594449264,2.73110561262728,0.00631222400187304,0.0181479427664604
"ENSMUSG00000034320",578.501519589896,-1.07973154176625,0.395540389689017,-2.72976305306055,0.00633798615558515,0.0182184403036796
"ENSMUSG00000058932",102.120270546126,3.37480687465665,1.23632756995897,2.72970283657806,0.00633914385385507,0.0182184403036796
"ENSMUSG00000033287",33.1681567425772,4.22521928440559,1.54812417766895,2.72925088655848,0.00634783894239742,0.0182399777065747
"ENSMUSG00000092116",13.683821125819,-5.42678094990355,1.988527479909,-2.72904498667119,0.00635180381805826,0.018247917665727
"ENSMUSG00000045896",295.324881553522,2.7985242087456,1.02564416531955,2.72855275091796,0.00636129150507301,0.0182682626316261
"ENSMUSG00000026275",780.081168283279,1.12901514780169,0.4138727038384,2.72792850876805,0.00637334191452359,0.0182963278257274
"ENSMUSG00000031774",415.934334658626,1.15760827891493,0.424355394009795,2.72792167898827,0.0063734738705451,0.0182963278257274
"ENSMUSG00000058979",50.7167244844202,4.06207791279619,1.48915860842269,2.72776713630171,0.00637646039835263,0.018301441619615
"ENSMUSG00000034656",22.0670720976095,6.14995577337899,2.2549262714432,2.7273422866473,0.0063846770821422,0.0183215620123604
"ENSMUSG00000010051",122.2145669348,-2.03453127615104,0.746224379723208,-2.72643367254457,0.00640228185968856,0.0183651402193484
"ENSMUSG00000020521",229.162383512181,1.49327584301794,0.547848952580954,2.72570721543413,0.00641638867733253,0.0183986552972001
"ENSMUSG00000046031",35.7634703496464,4.48630662616839,1.64591027187582,2.72572976961582,0.00641595028521055,0.0183986552972001
"ENSMUSG00000072294",22.1758226054371,6.15744331722735,2.25936242103352,2.72530128849832,0.00642428340505749,0.0184178153273934
"ENSMUSG00000084137",18.8577883016812,-9.52631414605285,3.49777941668511,-2.72353199307264,0.00645879595935409,0.0185097707942539
"ENSMUSG00000091530",18.8577883016812,-9.52631414605285,3.49777941668511,-2.72353199307264,0.00645879595935409,0.0185097707942539
"ENSMUSG00000028597",23.7075604086657,6.25277711089884,2.29652921658693,2.72270740809108,0.00647493753988476,0.0185525285812623
"ENSMUSG00000020926",31.4353720728649,5.23154242332009,1.92181520554518,2.72218806898035,0.00648512242670517,0.0185782058426608
"ENSMUSG00000038080",247.572232117516,1.77669206766758,0.652721440973715,2.72197595503704,0.00648928638867673,0.018583123344983
"ENSMUSG00000043671",401.736812185694,1.15917245626954,0.425848785890577,2.72202832243696,0.00648825815229366,0.018583123344983
"ENSMUSG00000053279",966.074384638387,-1.43381357376775,0.526932394874953,-2.72105793402208,0.00650733559865162,0.018631296832791
"ENSMUSG00000008318",304.870281022804,-1.45720807039987,0.53557763495039,-2.72081576097712,0.00651210448368224,0.0186414361336849
"ENSMUSG00000026383",60.6429770862147,3.87088398400694,1.42338791198529,2.71948634059143,0.00653833954081988,0.0187130087197306
"ENSMUSG00000102101",21.9170211650021,6.14027466248262,2.25817475268021,2.71913174797246,0.00654535318499684,0.0187295521890639
"ENSMUSG00000013076",9.37648817859101,-8.51561015086422,3.13189443241117,-2.71899654813979,0.00654802914355997,0.0187301507956492
"ENSMUSG00000039246",22.3534214362556,6.16823647327874,2.26855132943476,2.71902001653877,0.00654756457195626,0.0187301507956492
"ENSMUSG00000003546",83.5240909648976,2.60310243262257,0.957612522206284,2.71832538971522,0.00656132769675034,0.0187646558197459
"ENSMUSG00000061882",33.4369444404899,4.23759543679781,1.55901738934277,2.71811941660525,0.00656541378366815,0.0187728061982272
"ENSMUSG00000024790",98.2245218609466,-2.01606714727033,0.741817279045316,-2.71774088339505,0.00657292907918457,0.018790756964702
"ENSMUSG00000037251",178.430653580816,1.68568767783671,0.621141817447359,2.71385314993636,0.00665056401680859,0.0189983944994837
"ENSMUSG00000068742",83.3165333616461,2.59889168535514,0.95787785424028,2.71317650141979,0.0066641600676921,0.0190336533360866
"ENSMUSG00000078202",22.3821105039669,6.17101049435582,2.27484773844621,2.71271364235164,0.0066734747867358,0.0190566732063501
"ENSMUSG00000027490",229.327218707745,-1.5600276294704,0.575268949480675,-2.7118231061814,0.00669142914184868,0.0190955968038049
"ENSMUSG00000034687",17.7051666050854,-9.44714114225732,3.48397130194493,-2.71160130882348,0.00669590761097464,0.0190955968038049
"ENSMUSG00000038522",17.7051666050854,-9.44714114225732,3.48397130194493,-2.71160130882348,0.00669590761097464,0.0190955968038049
"ENSMUSG00000090061",17.7051666050854,-9.44714114225732,3.48397130194493,-2.71160130882348,0.00669590761097464,0.0190955968038049
"ENSMUSG00000097372",17.7051666050854,-9.44714114225732,3.48397130194493,-2.71160130882348,0.00669590761097464,0.0190955968038049
"ENSMUSG00000098155",17.7051666050854,-9.44714114225732,3.48397130194493,-2.71160130882348,0.00669590761097464,0.0190955968038049
"ENSMUSG00000090164",677.018863934976,1.31377599300657,0.484529939144707,2.71144440594456,0.00669907737631225,0.0190974636825001
"ENSMUSG00000102171",21.798241554623,6.13241061344741,2.26163427936929,2.7114952534048,0.00669805000388165,0.0190974636825001
"ENSMUSG00000022401",133.28573731913,1.88053457604719,0.693826704647112,2.71038079602839,0.00672060010153604,0.0191516294130093
"ENSMUSG00000022434",77.3203303845884,3.18821723565331,1.1772823681276,2.70811601529715,0.00676663638084942,0.0192792007653995
"ENSMUSG00000026342",91.8528502630512,2.27901620482033,0.841951470190472,2.70682608856869,0.00679298326537876,0.0193483298733129
"ENSMUSG00000052125",9.00980121929149,-8.46033239882568,3.12558067923752,-2.70680339657383,0.00679344757569502,0.0193483298733129
"ENSMUSG00000032329",531.653505117273,1.51816118970866,0.561094678311247,2.70571304343492,0.00681579138038042,0.0194083270021483
"ENSMUSG00000022755",362.229015353039,1.29881283745262,0.480161282283106,2.70495120155655,0.00683144241272177,0.0194492471840257
"ENSMUSG00000097997",27.0665286660866,-5.92625483675238,2.19165284450777,-2.70401165567962,0.00685078860521266,0.0194970156969189
"ENSMUSG00000028268",398.027256311196,2.51456766997795,0.930171881556835,2.70333657664355,0.00686471953703071,0.0195256847517041
"ENSMUSG00000047909",228.227751604712,1.9753114277792,0.730678158434699,2.70339465464635,0.00686352003942757,0.0195256847517041
"ENSMUSG00000000320",31.493238147194,-3.81404370007776,1.41133037479685,-2.70244569817804,0.00688314266115312,0.0195605548645425
"ENSMUSG00000038227",692.409412393138,4.76535111169387,1.7632440086814,2.70260445419436,0.00687985638092497,0.0195605548645425
"ENSMUSG00000076534",9.74317513789052,-8.56930589582174,3.17096038811137,-2.70243233814902,0.00688341928066081,0.0195605548645425
"ENSMUSG00000081692",9.74317513789052,-8.56930589582174,3.17096038811137,-2.70243233814902,0.00688341928066081,0.0195605548645425
"ENSMUSG00000104357",233.813130394778,3.45881678736741,1.27982046228851,2.7025796893281,0.00688036892563135,0.0195605548645425
"ENSMUSG00000092626",9.32418977599703,-7.15491960890815,2.64779666812175,-2.70221641074259,0.00688789144470219,0.0195696013992979
"ENSMUSG00000085666",62.1920623048078,3.90685170243942,1.44597634770112,2.70187801387672,0.00689490537682817,0.0195858647685209
"ENSMUSG00000006301",296.739783476694,1.62873424971322,0.602975275413734,2.70116257850815,0.00690975529107758,0.0196207075262349
"ENSMUSG00000045838",22.6697723924085,6.18831201415538,2.29260365982745,2.6992506915134,0.00694958040268929,0.0197264164477083
"ENSMUSG00000032855",535.084226329446,1.2705197983564,0.47080278380812,2.69862422664478,0.00696267460739221,0.0197561989140243
"ENSMUSG00000096856",103.547005415316,2.06615826375434,0.765714485987068,2.69834031034544,0.00696861624546904,0.0197693641516333
"ENSMUSG00000033972",361.829790349122,-1.3892758339623,0.51496917325308,-2.69778446190515,0.00698026191126563,0.0197987032843631
"ENSMUSG00000036466",73.5746486409751,-4.97736628186562,1.84519922836053,-2.69746822205645,0.00698689529919509,0.0198138173694821
"ENSMUSG00000048921",21.8220231837431,6.1336247318963,2.27441937962431,2.69678705116796,0.0070012026469858,0.019850683980046
"ENSMUSG00000103551",26.2675210808758,-5.59623611399024,2.07701606935638,-2.69436341709401,0.00705232238247582,0.0199918924211831
"ENSMUSG00000026213",353.476148161866,-1.29062998435933,0.479043936260323,-2.69417873115081,0.00705623152139322,0.0199992407398054
"ENSMUSG00000022770",839.14330038877,1.23624313391446,0.458885126002854,2.69401439240977,0.00705971161887043,0.020005370525129
