"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"ENSMUSG00000051682",207.256646678623,-5.81981043064224,1.51934408399664,3.9202361894993e-06,2.09262744814129e-05
"ENSMUSG00000042626",2788.18789491921,-1.30163598887081,0.29457171839065,3.92618666963467e-06,2.09508632727133e-05
"ENSMUSG00000057691",544.340019609092,1.84107780256233,0.428939186298144,3.92886315076656e-06,2.09579705444895e-05
"ENSMUSG00000031740",87.2115994635188,9.01913814793723,3.22649648011867,3.94879211112596e-06,2.1057072403736e-05
"ENSMUSG00000053279",3343.47991587042,-2.17842491478052,0.516708507942219,3.95181127846498e-06,2.10659652522003e-05
"ENSMUSG00000059291",4828.55029557203,1.42948209478008,0.326093332660408,4.02677618953239e-06,2.14582428944415e-05
"ENSMUSG00000027001",84.3351192345961,8.96881518199704,3.21378395507284,4.04934201948344e-06,2.15711189534137e-05
"ENSMUSG00000039345",81.7197410322349,8.92291878675323,3.2014272263872,4.07041023641308e-06,2.16693017782836e-05
"ENSMUSG00000103234",89.952964916765,-4.25119146267645,1.06899630367657,4.07055338466763e-06,2.16693017782836e-05
"ENSMUSG00000030107",512.755077012557,-2.11478911768243,0.500733557666533,4.08385862840758e-06,2.17327089248853e-05
"ENSMUSG00000051495",3503.82162304882,1.5913139524285,0.365994107498295,4.09376115453624e-06,2.17779710292684e-05
"ENSMUSG00000027322",180.398136367241,-6.08188311936595,1.60103445896394,4.10061455012419e-06,2.18069870326802e-05
"ENSMUSG00000073902",6222.98948203825,1.78676209554672,0.413276754627306,4.15569502733954e-06,2.20923664362692e-05
"ENSMUSG00000063458",111.488804356848,7.23185994989049,1.75480892382295,4.15722450308253e-06,2.20929622671488e-05
"ENSMUSG00000051469",1678.26544935108,1.41719289243239,0.323191469186076,4.15920174521465e-06,2.20959364698912e-05
"ENSMUSG00000020661",1332.24219504621,2.40426579810296,0.575816739551885,4.18005905854796e-06,2.21916146272436e-05
"ENSMUSG00000039908",109.530840480908,6.24626297398106,1.56740787669664,4.17895252293625e-06,2.21916146272436e-05
"ENSMUSG00000031984",693.169706022604,1.82522238660702,0.425861771508603,4.18503949945373e-06,2.22104905270634e-05
"ENSMUSG00000021969",1529.68127300869,1.26932566882868,0.287476784952812,4.28224362681234e-06,2.2718628798885e-05
"ENSMUSG00000091363",165.24570459112,-5.42649088152803,1.41679534870292,4.28863115823505e-06,2.27447750470941e-05
"ENSMUSG00000069713",80.4350406683692,8.8934659339124,3.19956553576161,4.34066877425127e-06,2.30092953185162e-05
"ENSMUSG00000095738",1367.76447682529,-3.52772764224184,0.882456828453582,4.34146003283223e-06,2.30092953185162e-05
"ENSMUSG00000058446",2230.72738173312,1.57409629832375,0.362521658721502,4.36496215851948e-06,2.31259908786007e-05
"ENSMUSG00000044864",438.746016146349,2.10582376511873,0.498364710891838,4.37404193050567e-06,2.31662220763819e-05
"ENSMUSG00000046567",844.991072756282,-1.90325229420556,0.448035713870015,4.40688545707625e-06,2.3332243077258e-05
"ENSMUSG00000030447",1516.25808676499,1.35835151027746,0.309647101613124,4.42328374999709e-06,2.34111116506637e-05
"ENSMUSG00000000938",132.240922305459,5.40157056870532,1.34265865099585,4.50699734301219e-06,2.38460853990261e-05
"ENSMUSG00000026020",6519.75547317225,1.61777967591887,0.373096054368207,4.51010109590866e-06,2.38544098343835e-05
"ENSMUSG00000025967",14222.0462973391,1.31978522944227,0.302555581641379,4.55927497573908e-06,2.41063158232175e-05
"ENSMUSG00000026986",264.94483416099,2.81331498068386,0.685844866329056,4.56523754624446e-06,2.41296567084817e-05
"ENSMUSG00000035933",588.87471649758,2.94500346599507,0.724873214846173,4.60604143045401e-06,2.43370738225379e-05
"ENSMUSG00000026817",77.1956951079704,8.82765330456518,3.18744346372144,4.61733536773042e-06,2.43884806427699e-05
"ENSMUSG00000030917",76.5428992117838,8.81437203387898,3.18508893332002,4.68431461659902e-06,2.47338793797185e-05
"ENSMUSG00000027472",580.69977519267,2.46710548893783,0.596252474534099,4.68844742126115e-06,2.47473179665417e-05
"ENSMUSG00000046798",274.904546038984,2.5189129686348,0.61032121602125,4.70203515191526e-06,2.48022409180721e-05
"ENSMUSG00000074785",2618.46238041512,1.05359187869281,0.23691070143043,4.70164948388572e-06,2.48022409180721e-05
"ENSMUSG00000028032",519.816661555663,3.02913061922632,0.745688850088295,4.71479102012124e-06,2.48611121889817e-05
"ENSMUSG00000040213",108.355512987797,7.18396437375416,1.75736749805217,4.76016748823769e-06,2.5091894027447e-05
"ENSMUSG00000029920",2750.16012668813,1.15315480310538,0.260745392517562,4.78439886344249e-06,2.52110970535761e-05
"ENSMUSG00000025792",687.884928758042,-2.40159775382775,0.581622479963371,4.79162541515518e-06,2.52406439155201e-05
"ENSMUSG00000025903",1116.60263850733,1.84851474811651,0.435992668975997,4.8066698516464e-06,2.5311338843788e-05
"ENSMUSG00000033149",80.5286889352576,8.88492774231275,3.20925533741414,4.80895020354404e-06,2.53147946040665e-05
"ENSMUSG00000047910",77.9833737336541,8.83854412599448,3.19507935987563,4.81076482403025e-06,2.53157972019445e-05
"ENSMUSG00000026110",781.977237142623,2.17867476991774,0.520899769690734,4.84788033992529e-06,2.55025011334511e-05
"ENSMUSG00000100280",150.533466905601,5.6665207380793,1.47781845542675,4.85117185235602e-06,2.55112063639249e-05
"ENSMUSG00000038346",1540.92949396912,-1.44645271658977,0.333833181610593,4.904223880896e-06,2.57814966716782e-05
"ENSMUSG00000013089",200.635874996773,2.98364313032019,0.734701484968508,4.91188692700311e-06,2.58110759322133e-05
"ENSMUSG00000020064",3089.35442493737,-1.1144594780107,0.252321453030896,4.913162397567e-06,2.58110759322133e-05
"ENSMUSG00000016481",4423.6262230086,-1.25853590555883,0.287424039385063,4.93568866337829e-06,2.5911949880794e-05
"ENSMUSG00000026663",2904.83736314393,-1.08444858702371,0.245093851855823,4.93470100167032e-06,2.5911949880794e-05
"ENSMUSG00000035133",861.949423279739,1.62484304813604,0.377922712632948,4.96283666961646e-06,2.60457020772094e-05
"ENSMUSG00000019883",746.456725374021,1.92545046454874,0.455961482362379,5.03583490284687e-06,2.64148776191756e-05
"ENSMUSG00000034620",448.920435483622,3.02115877637426,0.749345944086698,5.03826465399429e-06,2.64148776191756e-05
"ENSMUSG00000042719",1352.87694810066,2.03569397097239,0.484954717730757,5.0366146204795e-06,2.64148776191756e-05
"ENSMUSG00000025316",1189.21280693527,-1.65475664235379,0.387057668841942,5.05394613368894e-06,2.64881837208505e-05
"ENSMUSG00000026771",2012.64443276001,-1.20939596220133,0.27585816871501,5.09372317507783e-06,2.66876850856935e-05
"ENSMUSG00000024767",753.910805187344,1.60604409927887,0.374214896831272,5.10928560619642e-06,2.67602267284219e-05
"ENSMUSG00000070420",82.6232822049215,8.91487498800912,3.22588531050686,5.12933986550473e-06,2.68562379857649e-05
"ENSMUSG00000029992",1090.93748461609,1.4023948408881,0.323083302834042,5.1627566136509e-06,2.70221246934105e-05
"ENSMUSG00000083457",59.6699547769824,-9.95053040618949,3.59574236446782,5.20235655756125e-06,2.72202523204791e-05
"ENSMUSG00000063488",75.5134610736453,8.7833651919686,3.18867862056523,5.23800903158781e-06,2.73975995890467e-05
"ENSMUSG00000036461",8954.33428712053,1.03529531817177,0.2337144245128,5.29564567662426e-06,2.76897783165188e-05
"ENSMUSG00000028639",8936.31564924591,1.17929113622254,0.268558961722,5.31925787863562e-06,2.78039143374559e-05
"ENSMUSG00000016495",690.903848285965,2.24940110516411,0.543049226556105,5.39056315690619e-06,2.81620028487936e-05
"ENSMUSG00000024812",369.0584480388,2.88229400404465,0.715491854855882,5.39137848853532e-06,2.81620028487936e-05
"ENSMUSG00000041028",5010.27725624894,-1.17912179887497,0.269274532271904,5.39397368122201e-06,2.81661198556809e-05
"ENSMUSG00000037157",68.0153581625275,-10.1308595688412,3.65719702796332,5.40173463518729e-06,2.81971995173022e-05
"ENSMUSG00000024193",648.093854384494,-2.20502162923897,0.532725873391814,5.41030377905737e-06,2.82324757295504e-05
"ENSMUSG00000024354",86.0134213783101,-5.67497515235121,1.47487149074757,5.42524617384662e-06,2.83009746023251e-05
"ENSMUSG00000102935",66.8000144695691,-7.79763846988144,1.99873810023341,5.45093190201447e-06,2.84159450022407e-05
"ENSMUSG00000017765",302.702273669084,-2.68814992635158,0.664045972289813,5.46433653368311e-06,2.84763000837575e-05
"ENSMUSG00000000740",15760.4413546487,1.08452324683706,0.246129606241761,5.48596130100763e-06,2.85794381012052e-05
"ENSMUSG00000027845",1427.11770550727,-1.50296842190673,0.35062508412752,5.63541266796942e-06,2.93482048966386e-05
"ENSMUSG00000025647",2142.1469308555,1.53032214537406,0.356036647453802,5.656389223562e-06,2.94476081588714e-05
"ENSMUSG00000036964",70.8792576425007,-6.43909777436461,1.64164286027332,5.66819848150938e-06,2.94992353025999e-05
"ENSMUSG00000032258",86.0993700685505,8.96172880456491,3.25236372149276,5.69417353094285e-06,2.96245269782397e-05
"ENSMUSG00000028907",908.943777164283,1.47547009065024,0.343205986931448,5.70429531930576e-06,2.96672843316713e-05
"ENSMUSG00000020516",3453.54784458491,-1.21202663922481,0.278005571664507,5.71074560581356e-06,2.96810242606922e-05
"ENSMUSG00000097983",52.741064146319,-9.76357556529556,3.55107685737828,5.70903216659124e-06,2.96810242606922e-05
"ENSMUSG00000020949",1789.33592787361,2.45336366524237,0.59860393346859,5.72138355125135e-06,2.97264018044516e-05
"ENSMUSG00000098492",57.9480890280026,-9.89666021231366,3.59356606548632,5.75493405966296e-06,2.98907554774963e-05
"ENSMUSG00000030201",2902.9189092302,1.68060470715886,0.395220869686212,5.76030216809011e-06,2.9908670850773e-05
"ENSMUSG00000036160",886.878309383096,1.89847015733095,0.453684143367559,5.79856191247666e-06,3.0087278471962e-05
"ENSMUSG00000064949",383.428022500096,-3.79859240009613,0.976118244009203,5.83102307864663e-06,3.02456428375591e-05
"ENSMUSG00000029287",392.107118052661,2.21209690414104,0.536457668211911,5.84121775673689e-06,3.02884435044105e-05
"ENSMUSG00000021758",449.8805225608,2.26007352211605,0.549022252819305,5.8671121941548e-06,3.04125965315234e-05
"ENSMUSG00000020739",2270.25627795105,-1.17566065795681,0.269588079923786,5.92137771331788e-06,3.06836816547492e-05
"ENSMUSG00000033488",207.817220653465,4.20947845944647,1.07224530940887,5.97207254509982e-06,3.09360899835397e-05
"ENSMUSG00000004952",414.29255584796,2.70151057187951,0.670666089363438,6.00425633344245e-06,3.10924729134111e-05
"ENSMUSG00000047044",1218.36308703226,-1.75686152747931,0.417253355312684,6.00728870653548e-06,3.10978442606338e-05
"ENSMUSG00000037894",6774.26837346077,-1.12570202769339,0.257591496263971,6.01131102752156e-06,3.11083349887047e-05
"ENSMUSG00000102951",122.012937171051,-3.53080715217479,0.900257224878359,6.05457440651953e-06,3.13218225271888e-05
"ENSMUSG00000002007",51.8524021101444,-9.73181998671258,3.54983073073993,6.06594272601137e-06,3.13702220538617e-05
"ENSMUSG00000040724",53.5335046555108,-9.77328964675669,3.56400197090542,6.09306997677169e-06,3.15000602746071e-05
"ENSMUSG00000052572",78.4052671274446,8.82114375934303,3.2189706833903,6.12470786295795e-06,3.16531238262353e-05
"ENSMUSG00000057863",2704.81294708798,1.62686728995983,0.384459883908962,6.18374227551321e-06,3.19476270627857e-05
"ENSMUSG00000041483",1204.79076044773,1.52553229451264,0.358005690943245,6.24843214389543e-06,3.22711437464871e-05
"ENSMUSG00000020077",8557.72688358877,1.61542235027669,0.377149708202631,6.28873257508567e-06,3.24685242291687e-05
"ENSMUSG00000074384",73.7209300959483,8.7297725760825,3.19431632239346,6.30097164520946e-06,3.25209420641986e-05
"ENSMUSG00000032184",73.6447530971531,8.72761511614883,3.19445870956465,6.34315660704878e-06,3.27278325170703e-05
"ENSMUSG00000017119",5286.88334636012,-1.05719412895677,0.24148592662747,6.37775368133474e-06,3.28954489182544e-05
"ENSMUSG00000020869",2080.94568675516,1.38665227490647,0.323049241631197,6.42504661359101e-06,3.31284159993526e-05
"ENSMUSG00000053580",296.870921288805,3.29581809657964,0.831273209355671,6.43270518619641e-06,3.31569364210461e-05
"ENSMUSG00000031563",378.357858591865,2.87513865926148,0.721075395624378,6.43524718626199e-06,3.31590736833936e-05
"ENSMUSG00000005802",658.665448924962,2.74120271074555,0.680696882672246,6.45551441633732e-06,3.32525126263879e-05
"ENSMUSG00000036211",55.0181775601251,-9.80674622163185,3.58228178117464,6.47359232894814e-06,3.33346163301337e-05
"ENSMUSG00000009687",1660.3333404823,1.4439721879401,0.339058971919418,6.67971007770217e-06,3.43841737717668e-05
"ENSMUSG00000062931",74.2922575869121,8.73429783033965,3.20285465342285,6.68182859784959e-06,3.43841737717668e-05
"ENSMUSG00000073676",1448.55708349097,1.52494793764651,0.359112371313873,6.70202163606673e-06,3.44653286840555e-05
"ENSMUSG00000103270",440.536893060978,-5.49734412833332,1.46885383362724,6.70178150653885e-06,3.44653286840555e-05
"ENSMUSG00000029407",1161.97106177067,-1.7471985376244,0.417564183963294,6.70565406300827e-06,3.44726351847328e-05
"ENSMUSG00000052102",653.042350590368,-1.66125097646992,0.394928233593115,6.77663618054056e-06,3.48260560982808e-05
"ENSMUSG00000066009",77.660694210383,8.7956419277749,3.22350286600394,6.78223733233653e-06,3.48433530979332e-05
"ENSMUSG00000021494",577.341171297308,1.87110862320392,0.449045388111034,6.82697711628807e-06,3.50616449132067e-05
"ENSMUSG00000029869",85.1696460609287,8.92577621536862,3.26477455756853,6.85026231158358e-06,3.51696438243258e-05
"ENSMUSG00000047866",1915.63311792834,1.23759516493545,0.286607193325825,6.85975900233739e-06,3.52068039412028e-05
"ENSMUSG00000084353",350.197751783422,-2.18033924702315,0.53383246794681,6.90430135741922e-06,3.54120912333312e-05
"ENSMUSG00000100937",180.188349094911,-3.98057171564604,1.03200369416338,6.92624055604913e-06,3.55129314299795e-05
"ENSMUSG00000021461",792.175439994286,-1.84768988547641,0.444367441266175,6.98711979288034e-06,3.58132970113863e-05
"ENSMUSG00000062376",73.018414233105,8.70400262406866,3.20013777360446,7.04504689037673e-06,3.60983385536825e-05
"ENSMUSG00000003868",1545.14248014244,1.4080176392164,0.329763456316522,7.06164476002272e-06,3.61714942078456e-05
"ENSMUSG00000103857",411.529897144214,-5.23625544017113,1.41034974190785,7.10573090677791e-06,3.63853573074728e-05
"ENSMUSG00000058317",72.8306174393309,8.6992808869628,3.19991367753498,7.11487764759737e-06,3.64082724534144e-05
"ENSMUSG00000086841",955.630395246523,1.95253697923414,0.473265778006595,7.1144079013559e-06,3.64082724534144e-05
"ENSMUSG00000022828",598.097162782136,1.80934581851943,0.434479655575564,7.11731029306194e-06,3.64087678168547e-05
"ENSMUSG00000049357",229.897842205058,-4.03505102518951,1.05065362956479,7.15002309099245e-06,3.65641108659118e-05
"ENSMUSG00000030629",2933.93505944844,-1.03785614843117,0.238629757830663,7.18539710710425e-06,3.67329566114903e-05
"ENSMUSG00000004568",1484.12768919499,1.94365872229759,0.468223190600878,7.19097003428188e-06,3.67493934178202e-05
"ENSMUSG00000026814",407.043018842855,2.86177664489043,0.71819016383255,7.24052793858561e-06,3.69905306387197e-05
"ENSMUSG00000032263",74.0716637001681,8.72109462577008,3.20897731901315,7.24900807733849e-06,3.70217198235502e-05
"ENSMUSG00000000531",72.529877998971,8.69113793870438,3.20001816011318,7.26543678375735e-06,3.70934697505489e-05
"ENSMUSG00000031904",481.544484146083,2.1753181167435,0.532812349943598,7.30612177489684e-06,3.72889718746945e-05
"ENSMUSG00000082806",56.4761179497513,-9.83050427577168,3.6086299401937,7.30903745728423e-06,3.72916421756757e-05
"ENSMUSG00000030792",125.117224678664,4.92855951167421,1.30767362899818,7.33232733024601e-06,3.73982284347332e-05
"ENSMUSG00000071203",686.082225395622,2.3862874039354,0.591643005923191,7.33635298961554e-06,3.74065207880724e-05
"ENSMUSG00000030725",72.4851752415388,8.68894162371686,3.20095595435931,7.36208985373741e-06,3.75254723839781e-05
"ENSMUSG00000029167",74.9712363180339,8.73512646551853,3.21679151787898,7.45066284995775e-06,3.7964524956617e-05
"ENSMUSG00000036036",73.4360648748715,8.70559855606402,3.20792913343808,7.46582503968384e-06,3.80293512724026e-05
"ENSMUSG00000010097",4179.36811634795,-1.0029342345422,0.230634594846321,7.52387993489863e-06,3.83125503251437e-05
"ENSMUSG00000080152",56.1567342670282,-9.81749131261261,3.60980914779451,7.57124680615365e-06,3.85411574028468e-05
"ENSMUSG00000044502",217.337594762283,3.21663503122435,0.825036252769025,7.69834078056186e-06,3.91753306387913e-05
"ENSMUSG00000023951",691.472752227071,2.51940889361073,0.62785346084131,7.77374838051898e-06,3.95461540493307e-05
"ENSMUSG00000028345",991.388283287388,1.90479636360475,0.461999302885584,7.80405354150976e-06,3.96873678797757e-05
"ENSMUSG00000097743",577.286512161246,-1.92286432195281,0.467411917421962,7.84153771443817e-06,3.98649864171388e-05
"ENSMUSG00000027599",2076.34187830683,-1.48641964183725,0.352481323110541,7.86501650600921e-06,3.99713114702202e-05
"ENSMUSG00000102302",668.761488232903,-1.65833857616302,0.397714459119325,7.98647031906063e-06,4.05621091115015e-05
"ENSMUSG00000058594",975.269308350868,1.41468200182821,0.333743711105675,7.99188041132766e-06,4.05763648115193e-05
"ENSMUSG00000038141",72.1267787248807,8.67205575683671,3.20672486874246,8.02244385245996e-06,4.07182781922154e-05
"ENSMUSG00000026580",71.8260392845208,8.66528410120645,3.20562072344909,8.08545446447745e-06,4.10247326620475e-05
"ENSMUSG00000027323",1384.16269513134,-2.02025906492634,0.495186720244099,8.15231087356783e-06,4.13504944960305e-05
"ENSMUSG00000037669",599.287745923868,1.91830463191057,0.465615485199742,8.17338016868704e-06,4.1443876606807e-05
"ENSMUSG00000031327",76.2831681712386,8.74892822565864,3.23337222487346,8.19201270580549e-06,4.15248461936228e-05
"ENSMUSG00000037916",2529.31617233255,-1.02888762412503,0.237979667473158,8.25634287881793e-06,4.18373265449074e-05
"ENSMUSG00000036853",71.9572276564003,8.66466430128886,3.2093679885359,8.34246961477845e-06,4.22600175123665e-05
